x_over_c,Cp_corrected,Cf_corrected
0.3265625,-0.5058757386754984,0.0049669431298699435
0.32968749999999997,-0.5228133997003368,0.005022526726695355
0.3328125,-0.5392478615702736,0.005102453413050341
0.3359375,-0.5557884964307568,0.005187391722641543
0.3390625,-0.572743153325852,0.0052742295846292
0.3421875,-0.5894918781271091,0.005362378887516782
0.3453125,-0.606339412358663,0.005451078399763794
0.3484375,-0.6248548032221349,0.005540123734279972
0.3515625,-0.6429927124657745,0.005629014064360482
0.3546875,-0.6600605710637275,0.005717720856871465
0.3578125,-0.6780187294640665,0.005805868770471067
0.36093749999999997,-0.6951662716175653,0.005893506541672433
0.3640625,-0.7123349332253085,0.0059803155364430505
0.3671875,-0.7314108455396252,0.006066389771915982
0.3703125,-0.7485704231343293,0.006151432521143576
0.3734375,-0.7667535328627355,0.006235538080436624
0.3765625,-0.7854544312072034,0.006318410444323674
0.3796875,-0.8020153894429078,0.006400151241939256
0.3828125,-0.8207795483585137,0.00648045966351658
0.3859375,-0.8375995660682449,0.006559424512789111
0.3890625,-0.8565327361868221,0.006636734012728082
0.39218749999999997,-0.8746546969972412,0.006712478168754487
0.3953125,-0.892225427212765,0.006786335483760545
0.3984375,-0.9095916273930555,0.006858373019056664
0.4015625,-0.9272964527211154,0.006928258588741653
0.4046875,-0.9446748827044891,0.0069960660809630405
0.4078125,-0.9608557846419673,0.0070614578052547484
0.4109375,-0.9778257972635859,0.007124479332842829
0.4140625,-0.9938568543675933,0.007184788771425707
0.4171875,-1.0083136025297825,0.00724243870166196
0.4203125,-1.0260698071861758,0.007297089615982313
0.4234374999999999,-1.03971120279431,0.007348773623630346
0.4265625,-1.053848688331322,0.007397154402903196
0.4296875,-1.067865542013792,0.007442257325820769
0.4328125,-1.0807142959129417,0.007483765093892278
0.4359374999999999,-1.0930966707514103,0.0075217010863533485
0.4390625,-1.1014725064616928,0.00755575578392672
0.4421875,-1.1122330550434127,0.0075859264213604845
0.4453125,-1.1231467611040769,0.007611930148098799
0.44843749999999993,-1.133209871652329,0.007633772606679345
0.4515624999999999,-1.141848977107242,0.0076511966541358755
0.4546874999999999,-1.150706570728783,0.007664020387202091
0.4578125,-1.158824172761736,0.0076717565706321275
0.46093749999999994,-1.1662811036622758,0.007674490366356839
0.46406249999999993,-1.172574451003938,0.007671904736706803
0.4671874999999999,-1.1785625680504852,0.007664094268585312
0.4703125,-1.1837753644114097,0.007650821232754252
0.4734375,-1.185597360455402,0.00763216758321224
0.47656249999999994,-1.189546905104625,0.007607974671211663
0.47968749999999993,-1.192831477736594,0.007578298354036525
0.4828124999999999,-1.1951459873594816,0.0075427031480217455
0.4859374999999999,-1.196889949596606,0.0075015857616358705
0.48906249999999996,-1.1976732860174741,0.007455300680276653
0.49218749999999994,-1.197964778956317,0.007404516119373673
0.49531249999999993,-1.196721943710671,0.00735132485865528
0.4984374999999999,-1.195330650322032,0.007290332407064064
0.5015625,-1.193532712745635,0.007216494530197658
0.5046875,-1.191252712092498,0.007139925493872913
0.5078125,-1.1885983886060376,0.007060558306645455
0.5109374999999999,-1.1847407988569387,0.006976093952162976
0.5140625,-1.1800041066992752,0.0068880457217046324
0.5171875,-1.1745346088553894,0.006795419228064241
0.5203125,-1.1686396067913751,0.006697972593491671
0.5234375,-1.1613401571615296,0.00659595419490072
0.5265624999999999,-1.1536692987506596,0.006489400316695089
0.5296875,-1.1501500249212302,0.006378667886310526
