x_m,Cp_near_wall,Cf,tau_x_Pa
0.5082134146341465,0.05313541574754885,-0.002457548716370239,-1.80202340054
0.5101280487804879,0.05132085620912804,-0.0024574073863926934,-1.80191976885
0.5120426829268293,0.049552217664254376,-0.002457248151591419,-1.80180300826
0.5139573170731708,0.047828982528749626,-0.0024570713875355344,-1.80167339416
0.5158719512195123,0.046150528577406424,-0.0024568773444635294,-1.80153111004
0.5177865853658538,0.044516229171821534,-0.0024566662099076656,-1.80137629341
0.5197012195121952,0.04292532080555878,-0.002456438388185372,-1.80120924074
0.5216158536585367,0.04137709079489636,-0.00245619432835943,-1.80103028131
0.5235304878048782,0.03987067555606469,-0.0024559342162301114,-1.80083955136
0.5254451219512196,0.038405300659406394,-0.002455658268637135,-1.80063720989
0.527359756097561,0.03698003893835213,-0.0024553665992781554,-1.80042334027
0.5292743902439025,0.03559408009010591,-0.002455059328028715,-1.8001980304
0.5311890243902441,0.0342464626233863,-0.002454736638738893,-1.79996141509
0.5331036585365855,0.03293635553637182,-0.0024543986795006684,-1.79971360293
0.5350182926829269,0.031662786652371294,-0.002454045488213261,-1.79945462171
0.5369329268292684,0.030424921432863516,-0.002453677216869039,-1.79918458288
0.5388475609756099,0.029221792083728923,-0.0024532940623421,-1.7989036308
0.5407621951219513,0.028052570585169474,-0.002452896119360036,-1.79861183493
0.5426768292682927,0.026916309114124893,-0.0024524834610346524,-1.79830924888
0.5445914634146343,0.02581219489844787,-0.002452056194067456,-1.79799595089
0.5465060975609758,0.024739307117153834,-0.002451614436206505,-1.7976720273
0.5484207317073172,0.023696854668581093,-0.0024511582922031117,-1.79733755492
0.5503353658536586,0.022683952064481545,-0.002450687872631895,-1.79699261483
0.5522500000000001,0.02169983292002713,-0.002450203283757955,-1.79663728495
0.5541646341463417,0.02074364958383367,-0.0024497046349694273,-1.79627164549
0.5560792682926831,0.019814664484252942,-0.00244919203457707,-1.79589577587
0.5579939024390245,0.01891207102838774,-0.0024486655903324943,-1.7955097551
0.559908536585366,0.01803516050310754,-0.002448125414569583,-1.79511366555
0.5618231707317075,0.01718316713088701,-0.0024475716132534068,-1.79470758492
0.5637378048780489,0.016355413291304913,-0.0024470043010089864,-1.79429159726
0.5656524390243903,0.015551175558602828,-0.00244642358577886,-1.79386578172
0.5675670731707319,0.01476980460341174,-0.0024458295797878103,-1.79343022059
0.5694817073170734,0.014010618569344263,-0.002445222395342446,-1.79298499622
0.5713963414634148,0.013272999263154091,-0.002444602140248929,-1.79253018766
0.5733109756097562,0.012556304568915893,-0.00244396893026421,-1.79206587979
0.5752256097560976,0.011859945052042666,-0.0024433228719397807,-1.79159215074
0.5771402439024391,0.011183318908461283,-0.0024426640799552132,-1.7911090846
0.5790548780487806,0.010525866765464352,-0.0024419926645714582,-1.79061676222
0.580969512195122,0.009887026890094918,-0.0024413087368813672,-1.79011526506
0.5828841463414635,0.009266270747208295,-0.0024406124108007996,-1.78960467665
0.584798780487805,0.008663079169711471,-0.002439903794735977,-1.78908507648
0.5867134146341465,0.008076957997101073,-0.00243918300426656,-1.7885565493
0.5886280487804879,0.007507379532573273,-0.002438450145998591,-1.78801917328
0.5905426829268293,0.006953732638006697,-0.002437705336166342,-1.78747303365
0.5924573170731708,0.006415443904542334,-0.002436948680666693,-1.78691820806
0.5943719512195124,0.005892060704983648,-0.002436180295843019,-1.78635478182
0.5962865853658538,0.0053832174385198385,-0.002435400288137708,-1.78578283298
0.5982012195121952,0.004888536365043526,-0.0024346087704983426,-1.78520244436
0.6001158536585367,0.004407658091905946,-0.002433805852422161,-1.78461369625
0.6020304878048782,0.003940177628929659,-0.0024329916421790073,-1.78401666804
0.6039451219512196,0.0034856699007909026,-0.002432166252020939,-1.78341144204
0.605859756097561,0.003043692629684657,-0.0024313297913497317,-1.78279809847
0.6077743902439026,0.002613910485821734,-0.0024304823717082808,-1.78217671912
0.6096890243902441,0.0021960021159525755,-0.0024296241102445856,-1.78154738989
0.6116036585365855,0.0017896785849867355,-0.0024287551158694624,-1.78091019064
0.6135182926829269,0.001394608182797549,-0.0024278755105723,-1.78026521082
0.6154329268292684,0.0010104946075023035,-0.0024269854036594084,-1.77961253058
0.6173475609756099,0.0006370060017172887,-0.002426084913847125,-1.77895223697
0.6192621951219514,0.00027385552116577616,-0.0024251741508645288,-1.77828441045
0.6211768292682928,-7.927841204531903e-05,-0.00242425322629543,-1.77760913284
0.6230914634146343,-0.0004226704510879842,-0.0024233222455457507,-1.77692648143
0.6250060975609758,-0.0007566296069556598,-0.0024223813119075687,-1.77623653196
0.6269207317073172,-0.0010814146798822201,-0.002421430518471948,-1.77553935269
0.6288353658536586,-0.0013973216637803954,-0.002420469955861525,-1.77483501007
0.6307500000000001,-0.0017045938724550597,-0.00241949969567432,-1.7741235566
0.6326646341463417,-0.002003514239814275,-0.002418519801680303,-1.77340503904
0.6345792682926831,-0.0022943082568079288,-0.0024175303098284986,-1.77267948375
0.6364939024390245,-0.0025772485597561987,-0.0024165312365387196,-1.77194690277
0.638408536585366,-0.0028525433193236087,-0.002415522555872026,-1.77120727708
0.6403231707317075,-0.0031204535622697074,-0.002414504206240483,-1.77046056152
0.6422378048780489,-0.0033811730600274005,-0.0024134760587540167,-1.76970666158
0.6441524390243903,-0.0036349476233586537,-0.002412437916620355,-1.76894543296
0.6460670731707318,-0.0038819689507829155,-0.002411389477150344,-1.76817665371
0.6479817073170733,-0.004122443759899185,-0.00241033035243273,-1.76740003939
0.6498963414634148,-0.0043566027965959335,-0.002409259874928487,-1.76661510052
0.6518109756097562,-0.004584468808153599,-0.0024081776690412205,-1.76582156169
0.6537256097560976,-0.004806448857308479,-0.002407082037106867,-1.76501817807
0.6556402439024391,-0.0050226942666290585,-0.0024059744839521557,-1.76420605309
0.6575548780487807,-0.005233290085363781,-0.002404849267334051,-1.76338097619
0.6594695121951221,-0.005438437900946072,-0.0024037220221735656,-1.76255441184
0.6613841463414635,-0.005638280750395741,-0.0024025651951250612,-1.76170615626
0.663298780487805,-0.005833023647057675,-0.0024014876994328752,-1.76091607123
0.6652134146341465,-0.006022784191387494,-0.002400309389337077,-1.76005206298
0.6671280487804879,-0.006207758235467173,-0.0023997921146304757,-1.75967276587
0.6690426829268293,-0.006388051564907698,-0.002398601061109933,-1.75879941337
