x_m,x_over_c,y_m,y_wall_m,dy_m,pressure,Cp
-0.3847617506980896,-0.9160994064240229,0.005081936251372099,0.0,0.005081936251372099,101295.71875,-0.1405228167026221
-0.38452664017677307,-0.9155396194685074,0.0016939787892624736,0.0,0.0016939787892624736,101406.5859375,0.010674728371740962
-0.3837214708328247,-0.9136225496019637,0.0068755741231143475,0.0,0.0068755741231143475,101358.1015625,-0.055446895525905225
-0.383538156747818,-0.9131860874948048,0.003387957578524947,0.0,0.003387957578524947,101739.9921875,0.4653647737239725
-0.38330304622650146,-0.9126263005392893,0.0,0.0,0.0,101198.6953125,-0.27284064576882705
-0.3825121521949768,-0.9107432195118496,0.005063652992248535,0.0,0.005063652992248535,101513.0,0.15579922710036467
-0.382314532995224,-0.9102726976076763,0.0016939787892624736,0.0,0.0016939787892624736,101626.0078125,0.3099160962075919
-0.3814718425273895,-0.9082662917318799,0.006857290863990784,0.0,0.006857290863990784,101333.5625,-0.08891257723111094
-0.3812885284423828,-0.907829829624721,0.0033696743194013834,0.0,0.0033696743194013834,101399.0,0.00032924064943763487
-0.38109090924263,-0.9073593077205476,0.0,0.0,0.0,101512.0078125,0.15444610975666487
-0.3802625238895416,-0.9053869616417658,0.005045369733124971,0.0,0.005045369733124971,101172.0,-0.3092469604414434
-0.3800649344921112,-0.9049165106955029,0.0016756955301389098,0.0,0.0016756955301389098,101285.0078125,-0.15513009133421618
-0.37922224402427673,-0.9029101048197066,0.006839007139205933,0.0,0.006839007139205933,101373.3125,-0.03470264774493244
-0.37903892993927,-0.9024736427125477,0.0033513910602778196,0.0,0.0033513910602778196,101058.0078125,-0.4647062924250972
-0.37887880206108093,-0.9020923858597165,0.0,0.0,0.0,101774.6171875,0.5125853726789141
-0.37801289558410645,-0.900030703771682,0.005027086474001408,0.0,0.005027086474001408,100831.015625,-0.774271839048705
-0.37785279750823975,-0.8996495178767613,0.0016756955301389098,0.0,0.0016756955301389098,101392.1640625,-0.00899341821463591
-0.3769338130950928,-0.897461459750221,0.006735273636877537,0.0,0.006735273636877537,101375.0859375,-0.03228408367390993
-0.37682679295539856,-0.8972066498938062,0.0033513910602778196,0.0,0.0033513910602778196,101009.71875,-0.5305615546409127
-0.37666669487953186,-0.8968254639988854,0.0,0.0,0.0,101172.96875,-0.30792580649956325
-0.37574267387390137,-0.8946254139854795,0.005014333408325911,0.0,0.005014333408325911,101498.1484375,0.13554508481396033
-0.3756406903266907,-0.8943825960159302,0.0016756955301389098,0.0,0.0016756955301389098,100790.515625,-0.8295045973931133
-0.3746635913848877,-0.8920561699640184,0.006722520105540752,0.0,0.006722520105540752,101318.4140625,-0.10957158927389792
-0.3745565712451935,-0.8918013601076036,0.003338637761771679,0.0,0.003338637761771679,101379.03125,-0.026903577700930343
-0.3744545578956604,-0.8915584711801439,0.0,0.0,0.0,102406.984375,1.3749899171757198
-0.3734724521636963,-0.8892201241992769,0.005001579876989126,0.0,0.005001579876989126,101140.7734375,-0.35183286613253134
-0.3733704388141632,-0.8889772352718172,0.0016629421152174473,0.0,0.0016629421152174473,101975.2578125,0.7862134011899276
-0.37239333987236023,-0.8866508092199054,0.006709766574203968,0.0,0.006709766574203968,101236.4375,-0.22136891437186787
-0.372286319732666,-0.8863959993634906,0.0033258842304348946,0.0,0.0033258842304348946,101543.515625,0.19741557626958897
-0.37224245071411133,-0.8862915493193128,0.0,0.0,0.0,101897.8671875,0.6806702483813418
-0.3712022006511688,-0.8838147634551639,0.004988826345652342,0.0,0.004988826345652342,101283.5546875,-0.15711182224703638
-0.37115833163261414,-0.883710313410986,0.0016629421152174473,0.0,0.0016629421152174473,101466.1328125,0.09188307792827645
-0.3701894283294678,-0.8814034007844471,0.006568789482116699,0.0,0.006568789482116699,101371.375,-0.03734495562869271
-0.37007421255111694,-0.8811290775026595,0.0033258842304348946,0.0,0.0033258842304348946,101034.3984375,-0.4969040925247889
-0.37003031373023987,-0.8810245565005711,0.0,0.0,0.0,101388.7421875,-0.013660074880309295
-0.369444340467453,-0.8796293820653643,0.0048547410406172276,0.0,0.0048547410406172276,101447.5703125,0.06656806368708933
-0.3689461946487427,-0.8784433205922445,0.0016629421152174473,0.0,0.0016629421152174473,100957.0234375,-0.6024259363988282
-0.36843156814575195,-0.8772180193946475,0.006434704177081585,0.0,0.006434704177081585,101363.1328125,-0.0485854186019471
-0.3683163523674011,-0.8769436961128598,0.003191799158230424,0.0,0.003191799158230424,101279.03125,-0.16328075879823475
-0.3678181767463684,-0.8757575636818296,0.0,0.0,0.0,100879.6328125,-0.707969089207414
-0.3676864802837372,-0.8754440006755647,0.004720656201243401,0.0,0.004720656201243401,101050.234375,-0.475307487361958
-0.36718833446502686,-0.8742579392024449,0.0015288570430129766,0.0,0.0015288570430129766,101652.984375,0.3467059717020444
-0.36667367815971375,-0.8730325670469375,0.006300618872046471,0.0,0.006300618872046471,101385.40625,-0.018209532405977186
-0.3665584623813629,-0.8727582437651499,0.0030577140860259533,0.0,0.0030577140860259533,101539.75,0.1922801230438936
-0.365928590297699,-0.8712585483278548,0.004586570896208286,0.0,0.004586570896208286,102477.59375,1.4712849923911446
-0.36560606956481934,-0.8704906418209984,0.0,0.0,0.0,101101.125,-0.4059042875441579
-0.3649761974811554,-0.8689909463837033,0.0015288570430129766,0.0,0.0015288570430129766,100987.890625,-0.5603301362023088
-0.36437803506851196,-0.8675667501631238,0.005796151235699654,0.0,0.005796151235699654,102413.09375,1.3833217105833833
-0.36434635519981384,-0.8674913219043187,0.0030577140860259533,0.0,0.0030577140860259533,102053.828125,0.8933653785567706
-0.36339396238327026,-0.8652237199601673,0.0,0.0,0.0,100436.0390625,-1.3129297409812377
-0.36282747983932495,-0.8638749519983928,0.007005731575191021,0.0,0.007005731575191021,102348.59375,1.295358428775622
-0.36279579997062683,-0.8637995237395877,0.004267294425517321,0.0,0.004267294425517321,101989.328125,0.8054020967490092
-0.3627640902996063,-0.8637240245228722,0.0015288570430129766,0.0,0.0015288570430129766,101630.0546875,0.31543511025512344
-0.36124521493911743,-0.8601076546169463,0.005476874765008688,0.0,0.005476874765008688,101123.3125,-0.3756456004881935
-0.3612135350704193,-0.8600322263581412,0.002738437382504344,0.0,0.002738437382504344,101610.3125,0.28851127145567906
-0.3611818253993988,-0.8599567271414258,0.0,0.0,0.0,102097.3125,0.9526681433995515
-0.35970282554626465,-0.8564352989196777,0.007039002142846584,0.0,0.007039002142846584,100371.484375,-1.4009676040599117
-0.35967114567756653,-0.8563598706608727,0.004300564527511597,0.0,0.004300564527511597,100858.484375,-0.7368107321160392
-0.359639436006546,-0.8562843714441573,0.0015621272614225745,0.0,0.0015621272614225745,101345.484375,-0.07265386017216668
-0.35896971821784973,-0.8546898052805947,0.0,0.0,0.0,102559.640625,1.5831782076945735
-0.35812875628471375,-0.8526875149636042,0.005862691905349493,0.0,0.005862691905349493,100106.6484375,-1.7621433901550307
-0.35809704661369324,-0.8526120157468887,0.003124254522845149,0.0,0.003124254522845149,100593.640625,-1.0979971726784314
-0.35758209228515625,-0.8513859340122768,0.0074586570262908936,0.0,0.0074586570262908936,101297.859375,-0.1376034926697579
-0.35742732882499695,-0.8510174495833261,0.0015621272614225745,0.0,0.0015621272614225745,101799.3046875,0.5462534892623112
-0.35675758123397827,-0.849422812461853,0.0,0.0,0.0,101868.9921875,0.6412913373394952
-0.35655465722084045,-0.8489396600496202,0.004686381667852402,0.0,0.004686381667852402,99841.8125,-2.1233191762501495
-0.35600799322128296,-0.8476380790982928,0.00628234725445509,0.0,0.00628234725445509,101288.9453125,-0.1497602398285098
-0.35588493943214417,-0.8473450938860576,0.003124254522845149,0.0,0.003124254522845149,101038.9765625,-0.49066057470267793
-0.3552151918411255,-0.8457504567645845,0.0015621272614225745,0.0,0.0015621272614225745,101108.6640625,-0.3956227266254939
-0.3546549379825592,-0.8444165190060934,0.005040962249040604,0.0,0.005040962249040604,101665.2421875,0.36342283085373744
-0.3545454442501068,-0.8441558196431115,0.0,0.0,0.0,102554.71875,1.5764658933124405
-0.3541082739830017,-0.843114938054766,0.006636927369982004,0.0,0.006636927369982004,101207.2109375,-0.26122727644100974
-0.3539851903915405,-0.8428218818846204,0.003478835104033351,0.0,0.003478835104033351,101685.5078125,0.39106051896048805
-0.35331544280052185,-0.8412272447631473,0.0019167077261954546,0.0,0.0019167077261954546,102097.125,0.9524124361849942
-0.35275518894195557,-0.8398933070046561,0.0053955428302288055,0.0,0.0053955428302288055,101216.0390625,-0.2491877284222633
-0.35233333706855774,-0.8388888977822804,0.0,0.0,0.0,101866.75,0.6382335052320791
-0.35220852494239807,-0.8385917260533288,0.006991507951170206,0.0,0.006991507951170206,101222.9375,-0.23977983382000395
-0.3520854413509369,-0.8382986698831831,0.003833415452390909,0.0,0.003833415452390909,101639.5234375,0.32834832459027447
-0.3511033356189728,-0.8359603229023161,0.0019167077261954546,0.0,0.0019167077261954546,101409.1484375,0.014169393637359388
-0.35085543990135193,-0.8353700950032189,0.00575012294575572,0.0,0.00575012294575572,101339.7578125,-0.080463584683442
-0.35012122988700867,-0.8336219759214493,0.0,0.0,0.0,101178.765625,-0.3000201917828289
-0.3498733341693878,-0.833031748022352,0.003833415452390909,0.0,0.003833415452390909,100951.5546875,-0.6098840634900871
-0.3493056893348694,-0.83168021270207,0.006745066959410906,0.0,0.006745066959410906,101445.1796875,0.06330779670148189
-0.3490709662437439,-0.8311213481993902,0.005274500697851181,0.0,0.005274500697851181,101398.7421875,-2.23567705788531e-05
-0.3488912284374237,-0.830693401041485,0.0019167077261954546,0.0,0.0019167077261954546,100721.1796875,-0.9240629944430021
-0.3480888605117798,-0.8287830012185233,0.00335779320448637,0.0,0.00335779320448637,100982.6796875,-0.567436665873551
-0.3479090929031372,-0.8283549831027077,0.0,0.0,0.0,100490.7890625,-1.2382632343304636
-0.34752121567726135,-0.8274314658982413,0.006269444245845079,0.0,0.006269444245845079,101467.46875,0.09370499183199825
