x_m,x_over_c,Cp,Cf,tau_w_m2s2,p_wall_m2s2
-0.839756942417889,-1.9994212914711644,-0.027415712684881736,-0.002358851340389943,-1.72965251328,10.433491629318182
-0.8370900053238621,-1.993071441247291,-0.027462126514098205,-0.002357473600446226,-1.728642271,10.399458201699998
-0.8344230682298353,-1.9867215910234173,-0.027462126514098205,-0.002356106266872414,-1.7276396593,10.399458201699998
-0.8317561311358084,-1.9803717407995438,-0.027508534549726866,-0.002354748856047748,-1.72664432356,10.36542902229091
-0.8290891940417816,-1.9740218905756706,-0.027508534549726866,-0.0023534008903929775,-1.72565591359,10.36542902229091
-0.8264222569477548,-1.9676720403517973,-0.02755491324937168,-0.0023520618355277554,-1.72467403755,10.331421353800001
-0.823755319853728,-1.9613221901279239,-0.02755491324937168,-0.0023507311714186154,-1.72369831412,10.331421353800001
-0.8210883827597011,-1.9549723399040502,-0.027601253379566024,-0.0023494082657663953,-1.72272827966,10.297441966763635
-0.8184214456656743,-1.948622489680177,-0.027647549168517624,-0.002348092343062254,-1.72176336552,10.263495093409091
-0.8157545085716476,-1.9422726394563037,-0.027647549168517624,-0.002346782564681992,-1.72080295677,10.263495093409091
-0.8130875714776207,-1.9359227892324302,-0.02769379074327485,-0.00234547803558217,-1.71984639711,10.229587973181818
-0.8104206343835938,-1.9295729390085568,-0.02769379074327485,-0.0023441778483363003,-1.71889302116,10.229587973181818
-0.8077536972895669,-1.9232230887846833,-0.027740021807132784,-0.00234288102359257,-1.7179421108,10.195688560181818
-0.8050867601955402,-1.91687323856081,-0.027740021807132784,-0.0023415863973308255,-1.7169928125,10.195688560181818
-0.8024198231015134,-1.9105233883369368,-0.02778631508117758,-0.0023402928430209997,-1.71604430022,10.161743530909092
-0.7997528860074865,-1.9041735381130631,-0.02778631508117758,-0.0023389993874209777,-1.71509586032,10.161743530909092
-0.7970859489134596,-1.8978236878891896,-0.02783259693141424,-0.0023377048115642393,-1.71414659898,10.127806878263637
-0.7944190118194329,-1.8914738376653164,-0.027878863873901694,-0.0023364075886400533,-1.71319539665,10.093881156881816
-0.791752074725406,-1.885123987441443,-0.027753693111917124,-0.0023351061355002755,-1.71224109247,10.1856639324
-0.7890851376313792,-1.8787741372175697,-0.027925183857392608,-0.002333798716267956,-1.71128241359,10.059916542627274
-0.7864182005373523,-1.8724242869936962,-0.027925183857392608,-0.0023324833438457407,-1.71031790295,10.059916542627274
-0.7837512634433255,-1.8660744367698225,-0.027971516586422128,-0.002331157917097675,-1.70934601987,10.025942582572727
-0.7810843263492987,-1.8597245865459493,-0.027971516586422128,-0.0023298202237267652,-1.70836514216,10.025942582572727
-0.7784173892552719,-1.853374736322076,-0.028017798061011553,-0.002328468066110202,-1.70737365839,9.992006205374544
-0.775750452161245,-1.8470248860982026,-0.028017798061011553,-0.0023270989200291025,-1.70636971765,9.992006205374544
-0.7730835150672182,-1.8406750358743291,-0.028064114257335435,-0.002325710321134167,-1.70535151293,9.9580443681
-0.7704165779731913,-1.8343251856504554,-0.028064114257335435,-0.0023242984368720254,-1.70431623397,9.9580443681
-0.7677496408791645,-1.8279753354265822,-0.028110536087379585,-0.002322862213606215,-1.70326310818,9.924005073790909
-0.7650827037851378,-1.821625485202709,-0.028157029777517363,-0.002321392735992188,-1.70218559829,9.889913087313635
-0.7624157666911109,-1.8152756349788355,-0.028157029777517363,-0.002319907875700382,-1.70109680889,9.889913087313635
-0.759748829597084,-1.808925784754962,-0.028203607576776476,-0.0023183825037759427,-1.69997831391,9.85575942694
-0.7570818925030572,-1.8025759345310888,-0.028203607576776476,-0.0023168391734997313,-1.69884665078,9.85575942694
-0.7544149554090305,-1.7962260843072155,-0.028250250379982158,-0.0023151794767889444,-1.69762966074,9.821558101739999
