iteration,U,p,k,omega
385.0,0.000257200994981,0.000258236423489,0.000377752886398,6.67586087804e-05
386.0,0.000256818689488,0.000256454102771,0.000376936848517,6.65536672813e-05
387.0,0.000256446658984,0.000252451094487,0.000376130814349,6.63529867165e-05
388.0,0.000256079750023,0.000250194339633,0.00037533210038,6.61567139836e-05
389.0,0.000255718010122,0.000248675274044,0.000374541796268,6.59642559106e-05
390.0,0.000255361759683,0.000247131593114,0.00037376002886,6.57755145414e-05
391.0,0.000255008154242,0.00024529603769,0.000372991112097,6.55904673172e-05
392.0,0.00025464931787,0.000243448735283,0.000372229700779,6.54094926614e-05
393.0,0.000254293922478,0.000241705865699,0.000371476112489,6.52330999836e-05
394.0,0.000253941668541,0.000239825182306,0.000370727316733,6.506023013e-05
395.0,0.000253592967748,0.000237637595203,0.000369986863606,6.48913434991e-05
396.0,0.000253240734268,0.000235337420879,0.000369254704939,6.47255473381e-05
397.0,0.000252898751538,0.000233607631436,0.000368531142145,6.45624179521e-05
398.0,0.000252561539695,0.000231917291621,0.000367814893864,6.44024601954e-05
399.0,0.000252227872859,0.000230027088141,0.000367106949577,6.42458719314e-05
400.0,0.000251895738392,0.000228337584955,0.000366404267806,6.40922211608e-05
401.0,0.00025156289146,0.000226321572199,0.000365709516339,6.39412112503e-05
402.0,0.000251226340856,0.000224596912242,0.000365022823609,6.37927854512e-05
403.0,0.000250895469516,0.000224059717484,0.000364343915499,6.36475272693e-05
404.0,0.000250567756113,0.000223615562871,0.000363676014196,6.35048164059e-05
405.0,0.000250243411733,0.000223104968251,0.000363016430682,6.33646854639e-05
406.0,0.000249924670726,0.000222930854727,0.00036236322323,6.32276884051e-05
407.0,0.000249614443437,0.000222679000441,0.000361720863775,6.30931800297e-05
408.0,0.000249297592168,0.000221830843178,0.000361089096495,6.29607307129e-05
409.0,0.000248989136798,0.000221181565357,0.000360465133119,6.28313654331e-05
410.0,0.000248682552421,0.00022055580668,0.000359845451084,6.27044280795e-05
411.0,0.000248375991024,0.000220130281256,0.000359235368196,6.25799200306e-05
412.0,0.000248063578796,0.000220338607357,0.000358633975603,6.24568920353e-05
413.0,0.000247757698667,0.000221309602388,0.000358038539188,6.23346879336e-05
414.0,0.000247463599031,0.000219124258658,0.000357445793657,6.22159257726e-05
415.0,0.000247169207274,0.000216550696796,0.000356858973657,6.20993340538e-05
416.0,0.000246877494386,0.000215238808715,0.000356278971179,6.19846027631e-05
417.0,0.000246588663728,0.000214356290554,0.00035570569608,6.1871540468e-05
418.0,0.000246302168064,0.00021357181524,0.000355140840537,6.17609548239e-05
419.0,0.000246018824638,0.000212582703632,0.00035458075248,6.16520302241e-05
420.0,0.000245738124278,0.000211415549066,0.000354025912309,6.15451134369e-05
421.0,0.000245454590406,0.000210134090862,0.000353476344889,6.14406253331e-05
422.0,0.000245176659048,0.000212488986991,0.000353141305503,6.14780153992e-05
423.0,0.000245350031102,0.000208798137052,0.00035254857874,6.13473243652e-05
424.0,0.000245262074227,0.000206338978003,0.000352018612468,6.12339939046e-05
425.0,0.000244936584005,0.000205469464134,0.000351498469918,6.11258027948e-05
426.0,0.000244462529814,0.000204927197756,0.000351191688383,6.11590640731e-05
427.0,0.000244394608022,0.000206354827481,0.000350833913976,6.116615257e-05
428.0,0.000244557424695,0.000202101735812,0.000350273521094,6.10237190883e-05
429.0,0.000244309291814,0.000202000443561,0.000349775317382,6.09022490595e-05
430.0,0.000243772085045,0.000199226364462,0.000349490190507,6.09233268786e-05
431.0,0.000243559491494,0.000200962276442,0.000349154862089,6.09208793321e-05
432.0,0.000243569423206,0.000202237324847,0.000348820245484,6.0909042268e-05
433.0,0.000243663513592,0.000202192694018,0.000348486500464,6.08908956011e-05
434.0,0.000243712430547,0.000201496553469,0.000347954030257,6.07326723211e-05
435.0,0.000243198277545,0.000200572608692,0.00034768276831,6.0732925052e-05
436.0,0.000242817777238,0.000200682858739,0.000347360176032,6.07138894726e-05
437.0,0.000242576366374,0.000201000833154,0.000347035300526,6.06880323058e-05
438.0,0.000242436333804,0.000201158243131,0.000346713313531,6.06573998124e-05
439.0,0.000242341719624,0.00020132861158,0.000346395581804,6.06225415589e-05
440.0,0.000242240116811,0.000202043540445,0.000346080223435,6.0584942458e-05
441.0,0.000242097924503,0.00020226454176,0.000345770092255,6.05455460119e-05
442.0,0.000241904623356,0.000200260400052,0.00034546191795,6.0503791066e-05
443.0,0.000241666101851,0.000198667336462,0.000345156046999,6.04606793436e-05
444.0,0.000241408881387,0.00019770421653,0.000344855623562,6.04152229624e-05
445.0,0.000241150483377,0.000197167853176,0.000344558824886,6.03681854229e-05
446.0,0.000240906503326,0.000196564233947,0.000344267154943,6.03200228627e-05
447.0,0.000240684515032,0.000195656114467,0.000343976328858,6.02707665387e-05
448.0,0.000240484719748,0.000194423117188,0.000343682914361,6.02207625286e-05
449.0,0.000240300748706,0.000193182750437,0.000343393462743,6.01693627782e-05
450.0,0.000240124749281,0.000192024471595,0.000343108410624,6.01168609229e-05
451.0,0.000239949839213,0.000191001433128,0.000342826553678,6.00633489171e-05
452.0,0.000239771468225,0.000190165094308,0.000342547287064,6.00100733434e-05
453.0,0.000239587941164,0.000188728272543,0.000342271790185,5.99560105359e-05
454.0,0.000239401861651,0.000187446011345,0.000341998908499,5.99011327153e-05
455.0,0.000239215703588,0.000186213713856,0.000341731255993,5.98447651796e-05
456.0,0.000239032556341,0.000186238367431,0.00034146819203,5.97869861726e-05
457.0,0.000238854534994,0.000186647368126,0.000341209231452,5.97292156534e-05
458.0,0.000238682967826,0.000187151655985,0.00034095352285,5.96700854331e-05
459.0,0.000238517661908,0.00018762524029,0.000340699372435,5.96109261662e-05
460.0,0.000238357108542,0.000187856579602,0.000340448238582,5.95510355514e-05
461.0,0.000238199884822,0.000188085273384,0.000340199400737,5.9490592843e-05
462.0,0.000238045262944,0.000188174802065,0.000339954146596,5.94296081629e-05
463.0,0.000237892225762,0.000188929309064,0.000339713036784,5.93678841296e-05
464.0,0.000237740727497,0.000191023834802,0.000339475972334,5.93051962314e-05
465.0,0.000237591227427,0.000190003543505,0.000339238929837,5.92427711851e-05
466.0,0.000237444194668,0.000186967470971,0.000339002009744,5.91800882883e-05
467.0,0.000237299852709,0.0001853539796,0.000338768138565,5.91169102824e-05
468.0,0.000237158781408,0.000184260372646,0.000338535206437,5.90534506986e-05
469.0,0.000237021130948,0.000183631618709,0.000338305813101,5.89898520242e-05
470.0,0.00023688604797,0.000182820608894,0.000338079251538,5.89259358002e-05
471.0,0.000236754278233,0.000181743870404,0.000337856317119,5.88624304312e-05
472.0,0.000236626222184,0.00018048713843,0.000337633717668,5.87989300021e-05
473.0,0.000236500290519,0.000179420599014,0.000337414997778,5.87344543743e-05
474.0,0.000236376697512,0.000178369885988,0.000337200325213,5.86699241655e-05
475.0,0.000236256007443,0.000176892181792,0.000336987926962,5.86054072124e-05
476.0,0.000236136877401,0.000175500346199,0.000336780337639,5.85402470717e-05
477.0,0.000236020089606,0.000174223234218,0.000336572439993,5.84747011967e-05
478.0,0.000235905785461,0.000174186552434,0.000336366103272,5.84090895105e-05
479.0,0.000235794674707,0.000174729985214,0.000336161709361,5.83436537043e-05
480.0,0.000235685413386,0.000175117640458,0.000335954383409,5.82778085925e-05
481.0,0.00023557842243,0.000175386936259,0.000335747663667,5.82117345505e-05
482.0,0.00023547414053,0.000175676992814,0.000335541611489,5.81454348818e-05
483.0,0.000235371017683,0.000176146059094,0.000335337647088,5.80795562857e-05
484.0,0.000235270767144,0.000177211072513,0.000335135294589,5.80138628612e-05
485.0,0.000235172086706,0.000179709881123,0.000334934223114,5.79470670416e-05
486.0,0.000235074390712,0.00017886865473,0.000334732615476,5.78812751827e-05
487.0,0.000234978004114,0.000175921468508,0.00033453009915,5.7815653092e-05
488.0,0.000234882550043,0.000174454708764,0.000334328122595,5.7749191868e-05
489.0,0.00023478828868,0.000173273758616,0.000334124582377,5.76832078406e-05
490.0,0.00023469428913,0.000172673756505,0.000333921315524,5.76173065648e-05
491.0,0.000234600571522,0.000172003810258,0.000333717607421,5.75511663671e-05
492.0,0.000234508833594,0.000171102683849,0.000333514971703,5.74846043141e-05
493.0,0.000234417681031,0.000170201130199,0.000333312549588,5.7418335291e-05
494.0,0.000234326560221,0.000169350397847,0.000333110483567,5.73532231154e-05
495.0,0.00023423629911,0.00016810998703,0.000332907528507,5.72883088052e-05
496.0,0.000234145818811,0.000166776756682,0.000332706527254,5.7223017016e-05
497.0,0.000234055767828,0.00016579246192,0.000332506223141,5.7156517449e-05
498.0,0.000233966180682,0.000166044933517,0.000332304301949,5.70900743596e-05
499.0,0.000233875952022,0.000166761907004,0.000332101537466,5.70235998703e-05
500.0,0.000233786762718,0.000167614777601,0.000331899245356,5.69584716812e-05
